age,income_k,loan_amount_k,dti,fico,revolving_util,num_derog,months_employed,num_inq_6mo,home_owner,loan_purpose,credit_score,default
34,30.3,16.3,1.0,585,23.5,2,40,0,1,home_improvement,698,0
45,45.8,12.9,1.0,779,24.8,0,19,2,0,home_improvement,768,0
41,138.4,26.5,1.0,620,24.5,1,20,0,1,home_improvement,735,0
46,94.6,13.9,1.0,718,28.5,0,41,0,1,other,772,0
48,25.8,15.2,1.0,565,27.4,0,124,0,1,debt_consolidation,726,0
26,67.9,23.1,1.0,677,17.8,0,1,0,1,other,752,0
40,79.6,22.3,1.0,658,37.8,0,12,3,1,debt_consolidation,725,0
43,65.6,32.8,1.0,590,68.7,0,12,1,1,other,706,0
33,29.3,69.4,2.8,659,14.8,0,92,1,0,auto,726,1
33,130.7,40.8,1.0,800,31.9,0,84,1,0,home_improvement,779,0
46,22.6,34.6,1.8,728,25.1,3,2,1,1,other,700,0
56,28.4,12.5,1.0,686,22.4,1,268,1,0,auto,745,0
48,20.9,24.6,1.4,699,4.9,0,70,0,1,debt_consolidation,759,0
50,36.4,10.5,1.0,682,36.1,0,24,1,1,auto,745,0
45,92.8,31.3,1.0,705,26.1,0,17,0,0,auto,763,0
64,63.1,55.0,1.0,640,23.0,0,8,2,0,debt_consolidation,719,0
42,56.0,8.2,1.0,696,20.3,1,13,0,1,auto,749,0
52,70.8,34.4,1.0,622,48.9,0,5,2,1,auto,712,0
80,103.2,8.9,1.0,773,29.1,0,55,0,0,auto,794,0
46,91.1,27.6,1.0,732,45.2,0,57,0,1,home_improvement,763,0
41,24.9,47.6,2.3,739,9.2,0,20,0,1,auto,756,0
23,58.0,53.2,1.1,650,29.9,0,201,0,0,home_improvement,739,0
22,45.3,33.7,1.0,658,13.3,0,51,0,1,medical,744,0
67,78.3,99.2,1.5,796,23.3,0,56,4,1,auto,719,0
42,82.8,15.0,1.0,615,33.3,0,34,1,1,debt_consolidation,737,0
31,29.8,36.9,1.5,746,29.8,1,40,1,0,other,737,0
36,28.7,47.4,2.0,837,35.0,1,0,2,1,auto,741,0
28,153.1,19.5,1.0,612,33.5,0,2,2,0,other,739,0
41,15.0,21.2,1.7,584,66.0,2,24,0,0,debt_consolidation,686,0
34,126.6,20.9,1.0,850,26.5,0,70,0,1,debt_consolidation,806,0
48,84.8,58.0,1.0,775,19.3,1,11,0,1,debt_consolidation,749,0
59,129.7,22.9,1.0,737,14.7,1,8,1,1,debt_consolidation,759,1
47,16.0,31.5,2.4,690,13.7,0,17,0,1,medical,749,0
42,15.0,6.0,1.0,626,47.0,1,31,0,1,debt_consolidation,720,0
42,45.1,34.8,1.0,613,15.5,1,40,0,0,other,720,0
58,37.9,28.9,1.0,689,28.4,0,103,1,1,debt_consolidation,743,0
26,94.2,35.5,1.0,682,27.5,0,7,3,1,debt_consolidation,730,0
30,53.2,17.3,1.0,749,44.1,2,41,1,1,auto,726,1
35,46.3,29.8,1.0,690,30.0,0,21,1,1,auto,740,0
27,21.4,26.1,1.5,556,54.3,0,30,0,0,medical,710,0
47,70.9,49.5,1.0,691,25.6,0,17,1,0,home_improvement,740,0
37,65.0,37.0,1.0,709,39.9,0,1,0,0,debt_consolidation,752,1
30,52.5,19.2,1.0,667,23.8,1,133,2,0,auto,727,0
48,72.1,4.0,1.0,679,4.5,1,83,1,1,debt_consolidation,750,0
40,42.7,43.6,1.2,790,44.2,2,83,0,1,debt_consolidation,731,0
46,42.2,8.8,1.0,746,40.4,1,53,1,1,debt_consolidation,746,1
41,62.7,29.2,1.0,714,33.2,0,0,1,1,debt_consolidation,748,0
35,27.0,18.6,1.0,688,20.5,1,52,0,1,auto,739,0
29,80.2,17.1,1.0,533,27.7,0,27,0,1,medical,722,0
47,28.0,4.0,1.0,628,31.8,0,123,0,1,home_improvement,746,0
30,101.7,5.2,1.0,735,25.9,1,5,0,1,other,763,0
54,34.9,13.3,1.0,658,20.5,0,10,0,1,auto,749,0
44,15.0,46.9,3.7,711,16.9,0,0,3,0,debt_consolidation,731,0
41,92.8,49.7,1.0,597,9.9,1,192,1,1,auto,712,0
32,38.9,19.4,1.0,653,23.1,0,36,3,1,medical,722,0
61,34.8,13.0,1.0,559,10.7,0,54,0,1,medical,730,0
38,33.8,14.4,1.0,641,32.6,1,11,2,0,debt_consolidation,715,0
48,31.3,13.3,1.0,724,56.5,0,65,0,1,debt_consolidation,755,0
34,48.1,18.1,1.0,727,49.5,1,14,3,0,debt_consolidation,723,0
55,94.7,39.2,1.0,655,70.9,0,6,0,0,home_improvement,735,0
47,67.9,12.9,1.0,650,56.5,0,8,1,0,other,739,0
54,36.6,24.4,1.0,680,38.3,1,24,3,0,debt_consolidation,712,0
51,195.1,19.0,1.0,744,73.3,0,4,2,1,home_improvement,764,0
40,71.2,14.6,1.0,683,32.2,0,40,1,1,debt_consolidation,751,0
31,47.3,10.4,1.0,770,28.8,0,0,2,1,auto,759,0
42,31.9,11.4,1.0,742,51.6,0,8,0,1,other,760,0
34,143.8,22.2,1.0,726,58.2,2,19,1,1,debt_consolidation,728,0
37,36.4,8.0,1.0,677,29.6,0,15,3,1,home_improvement,731,0
62,85.3,22.4,1.0,770,48.9,1,109,0,0,auto,763,0
53,44.0,53.6,1.5,751,38.4,1,18,1,1,auto,726,0
46,35.2,12.1,1.0,734,26.3,0,6,2,1,home_improvement,751,0
50,30.1,56.8,2.3,581,30.5,1,4,1,0,debt_consolidation,689,0
53,75.8,30.2,1.0,753,11.0,1,50,1,0,auto,756,0
45,124.9,12.6,1.0,774,51.8,0,172,0,0,debt_consolidation,791,0
41,103.2,9.7,1.0,759,13.7,1,26,3,0,debt_consolidation,755,0
44,106.8,28.6,1.0,778,6.5,0,45,2,1,medical,771,0
48,51.7,25.1,1.0,704,48.1,1,2,0,1,debt_consolidation,733,1
67,100.0,8.8,1.0,533,44.0,0,33,0,0,debt_consolidation,731,0
29,88.9,75.0,1.0,765,13.4,0,196,0,1,medical,762,0
43,95.3,31.2,1.0,675,29.1,1,9,2,0,home_improvement,726,0
36,26.0,7.9,1.0,767,23.3,0,44,2,0,debt_consolidation,765,0
71,24.5,30.9,1.5,669,8.4,0,41,0,0,auto,750,0
36,79.3,59.9,1.0,808,42.1,0,173,2,1,debt_consolidation,754,0
57,21.6,24.1,1.3,699,28.5,1,90,0,1,medical,738,0
50,42.8,7.7,1.0,723,33.6,0,22,2,0,other,753,0
48,69.2,18.4,1.0,754,9.0,0,5,1,0,home_improvement,775,0
55,77.8,57.1,1.0,719,10.1,0,116,2,0,auto,746,0
48,103.0,9.5,1.0,723,48.6,0,7,0,0,debt_consolidation,772,0
39,95.6,12.7,1.0,650,59.2,0,29,2,0,home_improvement,735,0
65,55.7,11.3,1.0,695,5.4,0,36,3,0,other,750,0
29,63.1,63.7,1.2,650,59.6,0,11,2,1,debt_consolidation,700,0
21,120.8,41.3,1.0,725,49.2,0,5,1,1,other,750,0
34,26.4,48.0,2.2,679,63.4,0,28,0,1,debt_consolidation,725,0
51,24.0,7.1,1.0,735,17.6,0,51,2,1,other,755,0
35,48.7,100.0,2.5,737,51.5,1,7,0,0,debt_consolidation,710,0
44,137.1,21.9,1.0,608,27.1,0,24,1,0,auto,745,0
54,129.5,26.6,1.0,528,62.3,0,25,4,0,medical,691,0
51,110.6,14.7,1.0,751,55.4,0,34,1,1,auto,767,0
48,70.7,34.8,1.0,724,32.6,0,2,0,1,debt_consolidation,756,0
56,66.6,6.6,1.0,785,47.6,0,24,2,0,debt_consolidation,770,0
43,21.1,13.8,1.0,691,47.2,1,3,3,1,other,709,0
56,70.1,17.6,1.0,726,31.1,1,102,1,0,other,750,0
45,51.7,32.4,1.0,812,42.7,0,15,1,1,debt_consolidation,764,0
61,55.7,37.8,1.0,535,26.1,0,28,0,1,debt_consolidation,711,0
56,87.7,5.3,1.0,682,14.1,0,44,1,0,home_improvement,766,0
44,157.4,21.2,1.0,778,65.5,0,14,1,1,debt_consolidation,774,0
57,102.8,70.5,1.0,609,35.3,0,3,0,1,debt_consolidation,718,0
54,113.2,30.7,1.0,669,52.3,0,129,0,0,debt_consolidation,756,0
53,76.2,20.5,1.0,648,9.2,0,91,0,1,auto,756,0
48,107.3,11.0,1.0,668,20.4,1,15,1,1,debt_consolidation,741,0
30,52.4,28.8,1.0,793,28.5,0,9,0,1,auto,774,0
38,66.0,7.8,1.0,559,8.9,0,87,1,0,medical,735,0
54,65.4,36.1,1.0,633,30.9,0,56,0,0,debt_consolidation,739,0
59,271.9,16.1,1.0,642,35.3,1,12,1,1,medical,757,0
25,16.8,75.0,5.4,737,36.0,0,27,1,0,auto,735,0
33,44.6,27.9,1.0,747,9.9,0,131,0,1,auto,771,0
19,41.9,14.4,1.0,699,47.2,0,50,0,1,debt_consolidation,752,0
28,44.9,16.0,1.0,586,15.2,0,46,1,1,home_improvement,725,1
51,67.0,14.9,1.0,641,17.5,0,88,0,0,debt_consolidation,758,0
36,78.9,25.6,1.0,592,11.7,0,6,2,1,auto,723,0
49,31.0,18.2,1.0,811,35.5,1,77,2,0,home_improvement,754,0
60,31.3,18.3,1.0,573,39.5,0,75,0,1,debt_consolidation,723,0
23,80.5,58.4,1.0,817,50.2,1,35,1,0,medical,745,0
45,86.8,18.5,1.0,640,45.6,0,0,1,1,debt_consolidation,735,1
47,175.9,5.1,1.0,657,26.1,0,28,0,0,other,780,0
49,93.5,100.0,1.3,608,29.2,0,12,0,1,auto,702,0
56,54.1,14.3,1.0,528,40.0,0,56,1,1,other,709,0
57,25.0,10.6,1.0,735,52.1,0,33,1,1,home_improvement,750,0
51,66.3,25.9,1.0,704,16.9,0,17,1,0,debt_consolidation,758,0
33,47.4,17.8,1.0,594,40.4,0,26,0,0,home_improvement,732,1
58,39.5,9.8,1.0,791,42.1,0,49,0,1,debt_consolidation,779,0
69,65.3,16.7,1.0,680,39.8,0,9,0,1,debt_consolidation,752,0
31,43.9,25.7,1.0,652,53.5,0,11,1,1,auto,725,0
43,31.8,32.6,1.2,715,53.7,1,143,1,0,debt_consolidation,729,0
48,39.6,18.5,1.0,718,47.2,0,4,1,1,home_improvement,746,1
40,93.1,22.4,1.0,806,7.2,0,12,1,1,auto,787,0
47,73.4,45.5,1.0,635,18.5,1,3,0,1,home_improvement,719,0
48,197.0,49.1,1.0,723,15.6,0,52,1,0,auto,775,0
57,59.9,7.2,1.0,695,38.7,0,64,1,1,auto,755,0
40,242.8,35.0,1.0,680,32.7,1,70,0,0,debt_consolidation,764,0
42,46.5,14.4,1.0,659,16.9,1,7,1,1,debt_consolidation,728,0
67,59.5,11.1,1.0,735,27.7,1,49,0,1,auto,756,0
57,45.9,33.4,1.0,662,31.2,0,34,2,1,debt_consolidation,726,0
39,58.1,25.7,1.0,610,47.3,2,16,1,1,home_improvement,690,1
30,39.0,49.8,1.5,593,46.5,0,213,1,0,other,712,1
43,141.1,7.5,1.0,637,42.3,0,46,1,0,debt_consolidation,756,0
50,62.9,14.4,1.0,731,19.5,0,3,1,0,auto,767,0
41,53.4,33.5,1.0,704,21.9,0,60,1,1,other,746,0
28,32.9,23.9,1.0,625,33.7,1,47,1,1,auto,709,0
29,70.7,29.9,1.0,625,21.6,1,53,2,0,debt_consolidation,712,0
36,61.1,53.4,1.0,696,34.5,1,45,0,1,debt_consolidation,723,0
44,39.4,22.5,1.0,838,33.5,0,0,0,1,home_improvement,784,0
47,43.0,3.3,1.0,771,24.3,0,57,0,1,debt_consolidation,782,0
57,71.8,23.4,1.0,659,17.3,0,43,1,1,debt_consolidation,745,0
35,39.4,14.9,1.0,557,44.7,1,50,1,1,debt_consolidation,696,0
33,24.5,37.6,1.8,774,16.5,1,14,1,1,other,744,0
22,39.7,12.0,1.0,731,4.8,2,23,0,1,medical,741,0
31,71.8,29.8,1.0,683,23.6,0,41,1,0,medical,749,0
40,34.8,34.5,1.2,700,10.6,0,19,2,0,debt_consolidation,740,0
39,26.6,36.1,1.6,692,52.9,1,51,1,1,debt_consolidation,715,0
40,51.8,53.8,1.2,797,45.5,1,33,0,1,auto,744,0
45,32.3,3.5,1.0,677,41.9,0,16,0,1,home_improvement,752,0
38,49.7,12.0,1.0,631,18.2,1,27,1,1,auto,723,1
25,100.9,16.0,1.0,551,22.8,0,282,0,0,auto,746,0
45,69.3,15.1,1.0,747,2.5,1,17,1,0,auto,761,0
47,21.8,18.9,1.0,735,8.5,2,41,0,1,home_improvement,736,0
33,56.6,33.9,1.0,661,43.7,0,78,0,0,debt_consolidation,741,0
80,32.3,20.9,1.0,654,11.5,0,6,3,1,other,725,0
18,71.8,71.4,1.2,563,14.4,0,5,4,0,other,680,1
24,81.0,45.4,1.0,779,43.3,0,58,0,1,home_improvement,762,0
35,102.7,43.4,1.0,696,54.5,0,20,0,0,auto,750,0
35,79.8,29.2,1.0,771,24.8,1,3,0,0,other,762,0
31,56.9,8.4,1.0,693,29.6,1,16,1,1,debt_consolidation,737,0
45,79.4,27.3,1.0,724,27.4,0,70,1,1,home_improvement,758,0
56,24.0,20.2,1.0,566,12.4,0,1,0,0,auto,727,0
49,32.6,28.9,1.1,689,44.8,0,6,1,0,debt_consolidation,738,0
45,175.1,19.4,1.0,540,7.8,0,22,3,0,medical,727,0
61,105.8,52.2,1.0,700,50.6,0,79,1,0,auto,742,0
24,22.0,26.9,1.5,715,25.8,0,21,2,1,home_improvement,738,0
40,35.8,32.3,1.1,665,16.0,0,228,2,0,other,739,0
43,21.7,55.2,3.1,589,21.8,0,58,1,0,other,712,0
38,128.9,69.6,1.0,707,38.0,0,8,0,0,home_improvement,747,0
41,110.9,21.6,1.0,663,18.1,0,61,0,1,debt_consolidation,760,0
40,49.4,9.8,1.0,786,24.0,0,86,0,1,auto,784,0
34,101.8,16.3,1.0,623,40.5,1,24,1,1,other,720,0
28,41.6,18.5,1.0,587,47.2,1,23,0,0,auto,711,0
29,80.9,33.8,1.0,642,38.7,1,173,0,1,other,727,0
38,37.9,41.2,1.3,623,12.2,0,3,3,1,debt_consolidation,708,0
47,24.9,27.1,1.3,707,27.1,1,14,1,0,home_improvement,732,1
48,45.5,8.7,1.0,664,66.7,0,27,1,1,home_improvement,735,0
51,22.4,6.9,1.0,751,2.8,0,35,2,0,auto,769,0
18,30.3,11.5,1.0,648,58.8,0,42,0,1,medical,735,1
31,18.9,12.4,1.0,663,14.7,1,0,2,0,debt_consolidation,721,0
28,44.4,15.9,1.0,734,20.4,2,60,3,1,debt_consolidation,715,0
42,53.9,56.6,1.3,799,35.4,0,5,0,0,debt_consolidation,765,0
42,64.1,52.0,1.0,546,17.4,2,1,1,1,other,672,1
37,47.0,19.5,1.0,791,62.2,0,55,1,1,debt_consolidation,761,0
54,38.5,17.5,1.0,731,31.7,0,17,2,0,auto,751,1
36,78.5,38.9,1.0,741,28.0,0,29,1,0,debt_consolidation,757,0
43,98.0,17.1,1.0,847,25.4,0,79,1,1,home_improvement,794,0
48,31.3,24.4,1.0,718,45.4,0,7,0,0,home_improvement,755,0
47,68.9,35.8,1.0,748,29.0,1,6,0,0,home_improvement,750,0
38,35.1,11.9,1.0,832,56.2,0,34,2,1,auto,766,0
58,35.2,27.8,1.0,658,23.7,0,7,0,1,auto,741,0
50,96.2,25.9,1.0,644,26.6,0,0,2,1,medical,732,0
53,33.0,17.2,1.0,770,39.3,0,63,1,0,debt_consolidation,766,0
44,56.9,9.4,1.0,850,22.7,0,29,1,0,debt_consolidation,797,0
44,70.2,43.0,1.0,741,64.0,0,255,0,0,debt_consolidation,759,0
32,58.4,22.7,1.0,612,54.3,0,2,1,1,debt_consolidation,721,0
19,76.7,19.3,1.0,723,30.5,0,0,1,0,home_improvement,762,0
28,58.2,46.2,1.0,850,35.3,0,18,0,1,home_improvement,778,0
23,55.0,34.9,1.0,850,21.8,0,6,1,0,other,783,0
41,38.9,23.9,1.0,720,36.3,1,9,0,1,medical,738,0
24,31.1,23.0,1.0,695,42.2,1,29,1,1,auto,720,0
35,44.7,8.0,1.0,661,27.8,2,164,2,0,debt_consolidation,714,0
30,55.6,55.2,1.2,639,29.2,0,3,0,0,auto,726,0
42,37.5,42.2,1.4,822,38.1,1,7,0,0,home_improvement,757,0
39,43.0,8.5,1.0,761,57.1,0,7,0,0,debt_consolidation,771,0
58,32.5,25.2,1.0,646,34.7,0,56,2,0,medical,727,0
52,36.2,14.4,1.0,753,33.3,0,5,1,1,home_improvement,760,0
60,32.2,38.3,1.4,823,68.2,0,12,0,0,debt_consolidation,767,0
43,87.2,30.6,1.0,652,16.6,0,99,0,1,debt_consolidation,752,0
20,49.2,16.4,1.0,579,41.6,0,18,0,1,other,724,0
53,27.2,62.5,2.8,701,31.8,0,56,2,1,debt_consolidation,720,0
65,39.1,16.8,1.0,712,25.1,0,92,0,1,debt_consolidation,763,0
37,62.9,10.7,1.0,699,29.5,3,67,3,0,home_improvement,700,0
59,54.6,18.0,1.0,622,23.1,0,20,2,1,auto,727,0
40,36.3,5.2,1.0,675,53.8,1,1,2,1,auto,716,0
43,47.2,9.4,1.0,713,19.5,1,27,1,1,debt_consolidation,744,0
40,42.2,29.7,1.0,629,17.6,0,89,2,0,debt_consolidation,727,0
34,141.1,6.3,1.0,702,4.7,0,93,0,0,other,791,0
36,21.4,100.0,5.6,695,50.0,1,97,1,0,auto,699,1
21,66.7,13.3,1.0,662,30.5,0,7,2,1,debt_consolidation,735,0
44,21.1,46.2,2.6,697,51.2,1,131,0,1,auto,722,1
43,84.5,11.1,1.0,762,30.9,1,9,1,0,home_improvement,761,0
50,40.6,54.3,1.6,752,23.0,0,104,2,1,debt_consolidation,742,0
41,69.7,5.1,1.0,709,39.0,0,6,0,1,debt_consolidation,764,0
47,61.0,42.0,1.0,755,54.5,1,69,0,1,home_improvement,738,0
68,18.0,58.4,3.9,789,23.4,1,55,2,1,auto,733,0
54,100.5,39.3,1.0,818,6.9,0,32,2,1,debt_consolidation,775,0
40,57.0,29.8,1.0,669,52.1,0,47,0,1,debt_consolidation,739,0
45,28.8,59.0,2.5,669,29.6,0,58,0,0,home_improvement,735,0
42,36.3,38.0,1.3,808,33.5,1,8,4,0,debt_consolidation,728,1
57,57.1,76.6,1.6,763,43.6,0,122,1,0,debt_consolidation,742,0
36,97.4,33.9,1.0,650,12.5,1,44,0,0,debt_consolidation,739,0
54,99.7,75.7,1.0,575,26.9,1,66,0,1,debt_consolidation,695,1
47,62.6,16.4,1.0,648,15.0,1,68,1,1,auto,731,0
18,16.7,17.2,1.2,580,31.2,0,71,4,1,medical,694,1
47,27.6,29.5,1.3,578,21.6,0,2,0,0,auto,724,0
35,99.6,17.9,1.0,675,27.0,0,63,0,0,home_improvement,764,0
31,32.1,31.0,1.2,616,33.4,0,19,1,0,home_improvement,722,0
41,55.2,19.3,1.0,624,11.2,0,19,0,1,home_improvement,744,0
45,59.9,7.9,1.0,660,21.7,1,9,4,1,auto,709,0
71,99.3,19.2,1.0,548,51.6,1,69,0,0,auto,713,0
42,46.1,31.4,1.0,680,15.3,0,51,1,0,debt_consolidation,746,0
31,48.7,16.6,1.0,769,48.6,1,69,3,1,debt_consolidation,731,0
40,65.1,13.9,1.0,648,38.1,1,128,2,1,debt_consolidation,720,1
47,60.0,36.7,1.0,709,29.1,0,46,1,1,debt_consolidation,745,0
30,61.5,13.2,1.0,678,22.6,2,12,0,1,debt_consolidation,727,0
39,49.3,100.0,2.4,595,24.0,0,1,0,0,home_improvement,700,1
22,128.5,65.8,1.0,661,30.2,1,1,0,0,medical,723,0
27,31.0,65.7,2.5,709,47.8,0,25,0,0,debt_consolidation,733,0
36,94.3,37.7,1.0,693,18.8,0,4,3,1,medical,733,0
50,50.2,63.8,1.5,825,45.4,0,35,0,0,home_improvement,766,0
31,46.1,9.4,1.0,731,23.9,0,62,1,0,other,766,0
31,31.9,23.3,1.0,575,32.2,0,196,1,0,debt_consolidation,722,0
40,64.9,34.6,1.0,688,13.2,0,0,2,1,auto,738,0
29,66.3,21.6,1.0,640,35.4,1,0,2,1,auto,709,1
35,62.9,48.1,1.0,669,29.1,0,33,2,0,debt_consolidation,727,0
31,51.3,28.1,1.0,715,20.5,1,80,0,1,auto,745,0
62,67.1,10.3,1.0,748,43.3,2,11,0,1,home_improvement,739,0
36,15.7,18.2,1.4,562,17.4,0,12,2,1,home_improvement,706,1
58,24.8,100.0,4.8,609,10.8,0,12,1,1,auto,697,0
43,44.7,19.8,1.0,589,46.8,1,61,1,1,other,702,0
63,73.2,42.3,1.0,662,42.4,0,17,1,0,debt_consolidation,735,0
30,40.6,48.1,1.4,752,32.0,0,24,0,1,home_improvement,752,0
44,86.5,15.3,1.0,665,22.5,0,7,2,0,home_improvement,747,0
18,92.8,60.6,1.0,719,56.1,0,12,2,0,debt_consolidation,728,0
57,77.7,20.2,1.0,551,75.7,0,15,0,0,debt_consolidation,717,0
49,69.9,51.0,1.0,814,39.6,1,14,1,1,other,746,0
37,19.9,18.9,1.1,742,17.3,0,62,1,1,auto,759,0
66,35.1,44.2,1.5,727,38.6,0,45,1,1,home_improvement,741,0
76,49.6,36.5,1.0,802,58.3,1,42,1,1,debt_consolidation,741,0
60,86.7,20.3,1.0,597,36.4,0,55,0,1,auto,737,0
61,51.6,29.1,1.0,625,13.3,1,15,0,1,other,724,0
42,111.3,70.6,1.0,679,34.2,0,11,2,0,other,724,0
32,101.1,42.2,1.0,659,10.3,1,11,0,0,debt_consolidation,736,0
24,70.6,19.4,1.0,713,19.7,0,56,1,0,medical,763,0
54,56.3,13.8,1.0,801,22.6,0,34,1,0,auto,782,0
19,44.1,18.7,1.0,737,19.2,0,69,1,0,debt_consolidation,763,0
39,154.7,44.5,1.0,638,67.1,1,93,2,1,other,707,0
62,80.1,24.6,1.0,743,73.0,0,0,0,1,debt_consolidation,757,0
46,24.7,29.1,1.4,702,20.7,0,50,0,0,home_improvement,757,0
27,68.1,13.1,1.0,798,21.0,0,137,2,0,debt_consolidation,781,0
31,35.0,74.5,2.6,735,12.5,1,46,1,1,medical,720,0
57,104.2,11.4,1.0,730,25.9,1,58,1,0,medical,760,0
29,171.4,63.6,1.0,733,53.7,0,47,0,0,debt_consolidation,761,0
36,85.0,55.7,1.0,645,16.0,0,10,2,0,home_improvement,724,0
25,64.1,8.6,1.0,780,42.3,0,3,2,1,debt_consolidation,763,0
41,42.3,72.5,2.1,705,32.1,0,55,1,1,other,724,1
34,30.6,30.5,1.2,675,9.7,0,9,0,1,auto,746,0
54,81.7,15.3,1.0,619,31.0,1,75,0,1,debt_consolidation,728,0
30,52.8,17.8,1.0,750,22.1,0,28,0,0,home_improvement,775,0
36,61.9,45.5,1.0,558,29.8,0,11,0,1,debt_consolidation,711,0
18,59.2,37.0,1.0,642,40.2,0,43,1,1,auto,725,0
57,60.2,63.8,1.3,700,4.3,1,27,1,0,medical,726,0
56,50.1,17.4,1.0,590,34.5,0,12,0,1,other,730,1
38,51.6,17.6,1.0,803,17.0,1,44,0,1,home_improvement,770,0
43,41.0,32.8,1.0,680,44.3,0,68,0,0,other,743,0
47,73.5,13.1,1.0,654,20.7,0,12,2,1,other,740,0
54,49.3,54.1,1.3,721,29.3,1,15,1,0,debt_consolidation,725,0
22,52.3,64.5,1.5,781,13.3,0,105,0,0,home_improvement,765,0
31,49.9,17.9,1.0,698,18.8,0,65,0,1,debt_consolidation,760,0
69,137.1,14.3,1.0,710,37.1,0,88,0,1,medical,777,0
56,78.0,15.8,1.0,772,26.7,0,97,1,0,debt_consolidation,780,0
49,79.0,81.3,1.2,713,42.0,0,8,1,0,home_improvement,727,0
42,222.0,100.0,1.0,850,42.4,2,24,0,0,home_improvement,752,0
52,44.6,21.3,1.0,618,42.7,1,67,1,1,auto,710,0
52,40.4,29.8,1.0,609,47.4,0,25,3,1,debt_consolidation,702,0
52,59.6,47.9,1.0,768,63.4,1,82,0,1,debt_consolidation,738,0
29,34.9,23.5,1.0,770,34.0,0,28,1,1,debt_consolidation,760,0
42,75.1,12.5,1.0,702,37.9,0,35,0,1,auto,762,0
46,26.7,17.0,1.0,569,73.1,0,14,1,1,other,702,0
45,51.9,17.3,1.0,731,21.2,1,46,1,0,debt_consolidation,749,0
29,38.2,16.0,1.0,634,28.6,0,30,1,0,other,737,0
39,41.1,8.4,1.0,659,46.6,0,1,0,1,other,744,0
30,16.1,17.6,1.3,850,26.8,0,95,3,1,auto,767,1
37,33.2,31.2,1.1,747,48.2,0,62,1,1,medical,747,0
44,84.9,63.8,1.0,768,57.2,0,49,1,0,debt_consolidation,746,0
49,98.1,100.0,1.2,621,19.2,0,24,1,1,auto,704,0
49,34.4,60.3,2.1,768,22.7,0,22,3,0,medical,736,0
54,18.2,6.9,1.0,627,34.5,1,29,2,0,debt_consolidation,711,1
44,51.5,48.8,1.1,711,30.7,1,59,0,1,medical,730,0
27,107.5,91.9,1.0,641,49.2,1,63,1,1,medical,689,0
42,26.2,19.9,1.0,519,34.8,0,13,2,1,debt_consolidation,692,0
36,86.0,9.8,1.0,572,19.9,1,147,0,0,home_improvement,731,0
21,45.8,23.1,1.0,617,15.2,1,12,2,0,debt_consolidation,710,0
34,72.2,10.3,1.0,505,40.0,0,2,1,1,debt_consolidation,706,0
47,47.2,16.2,1.0,668,18.6,0,25,3,1,debt_consolidation,731,0
54,31.6,52.8,2.0,752,11.7,0,1,1,1,debt_consolidation,749,0
40,40.8,25.5,1.0,768,51.6,0,32,1,1,auto,755,0
25,56.7,24.8,1.0,719,19.5,1,25,0,1,home_improvement,746,1
41,15.0,17.2,1.4,850,18.0,1,41,0,1,auto,776,0
33,118.9,46.6,1.0,713,36.9,1,7,1,1,debt_consolidation,732,0
57,50.0,30.3,1.0,551,37.5,0,7,2,0,other,703,0
27,43.0,32.8,1.0,728,27.1,2,5,1,0,medical,720,0
52,79.0,20.5,1.0,724,34.3,0,8,3,0,other,745,0
39,44.4,25.8,1.0,742,44.1,1,159,0,1,auto,748,0
46,39.6,15.8,1.0,704,4.9,0,65,1,1,home_improvement,758,0
33,58.0,53.8,1.1,668,34.4,0,15,1,0,debt_consolidation,727,0
48,71.9,23.5,1.0,625,39.4,0,8,0,0,medical,740,0
42,18.8,27.4,1.7,680,19.7,1,4,2,0,medical,718,0
39,54.4,89.4,2.0,711,36.9,0,33,0,1,debt_consolidation,725,0
29,27.1,15.6,1.0,712,21.6,0,11,0,1,debt_consolidation,759,0
35,48.1,10.2,1.0,682,48.1,1,72,0,1,home_improvement,735,0
19,24.7,27.3,1.3,755,47.3,1,24,1,1,debt_consolidation,733,0
48,88.9,20.3,1.0,715,46.7,1,9,0,0,debt_consolidation,750,0
38,58.6,44.5,1.0,656,29.6,3,51,2,0,other,679,0
60,114.0,11.5,1.0,713,29.5,1,20,0,1,auto,759,0
23,52.2,13.6,1.0,695,31.7,1,108,1,1,home_improvement,737,0
61,30.6,22.9,1.0,789,28.5,0,47,1,1,debt_consolidation,767,0
47,57.3,25.5,1.0,770,50.5,1,21,0,0,home_improvement,754,0
36,29.2,24.9,1.0,719,25.9,1,14,0,1,debt_consolidation,739,0
48,34.5,7.8,1.0,771,43.5,0,58,2,0,auto,763,0
26,88.9,100.0,1.3,664,33.0,2,92,3,1,auto,663,0
25,97.0,20.0,1.0,614,30.3,2,72,0,1,debt_consolidation,713,0
56,20.7,4.6,1.0,727,54.3,0,60,1,1,debt_consolidation,751,0
18,53.9,27.8,1.0,647,35.5,0,95,1,1,auto,732,0
42,26.1,13.9,1.0,704,49.8,0,18,0,1,other,750,0
58,180.1,52.9,1.0,618,17.2,1,64,3,0,debt_consolidation,715,1
43,64.8,15.0,1.0,648,19.6,0,59,0,1,other,753,0
58,37.0,24.2,1.0,685,28.0,0,3,1,1,home_improvement,742,0
39,298.2,30.4,1.0,718,13.3,0,3,0,1,debt_consolidation,801,0
